Record ID,Website URL,isShopify,isActive,isPasswordProtected,Create Date,Number of Associated Contacts,City,Country/Region,Last Activity Date,Company owner,Company name
16089788337,cvjasianmarket.com,true,true,false,2023-06-16 11:36,1.0,,,,,Cvjasianmarket
16078392756,dlouise.co.uk,true,true,false,2023-06-15 11:33,2.0,,United Kingdom,2023-06-26 11:59,,D. Louise
16062957679,burqu.com,true,true,false,2023-06-14 10:21,1.0,,Turkey,,,Burqu
16062953654,ckbradley.com,true,true,false,2023-06-14 10:12,1.0,Newport,United States,2023-06-20 10:46,,CK Bradley
16050600529,plantsome.nl,true,true,false,2023-06-13 15:07,3.0,,Netherlands,2023-06-20 10:40,,Plantsome
16050072186,lalitera.cz,false,false,false,2023-06-13 13:17,1.0,,Czech Republic,2023-06-13 13:16,,La Litera
16048170375,spikeprague.cz,true,true,false,2023-06-13 11:21,1.0,,Czech Republic,2023-06-13 11:21,,SPIKE
16047970945,the-branch.co.uk,false,false,false,2023-06-13 11:15,1.0,Earls Colne,United Kingdom,2023-06-13 11:15,,The-Branch
16048184226,branchjewellery.co.uk,true,true,false,2023-06-13 11:15,1.0,Earls Colne,United Kingdom,2023-06-13 11:15,,Branch Jewellery
16049748626,magasinvivant.com,true,true,false,2023-06-13 11:09,2.0,,,2023-06-19 11:08,,MAGASIN VIVANT!
16049682605,hayden-la.com,true,true,false,2023-06-13 11:04,3.0,Los Angeles,United States,2023-06-16 11:26,,Hayden Los Angeles
16049761084,ivyandoctober.com,false,false,false,2023-06-13 10:56,1.0,,,2023-06-22 14:33,,Ivy and October
16049637797,soloapparel.net,true,true,false,2023-06-13 10:36,1.0,Murphy,United States,2023-06-13 10:36,,Solo Apparels
16049625269,dripdrobe.com,false,false,false,2023-06-13 10:34,1.0,,,2023-06-13 10:33,,Dripdrobe
15973249679,loftvapor.net,false,false,false,2023-06-06 10:14,2.0,,,2023-06-14 10:13,,loftvapor.net
15973249329,polomano.com,false,false,false,2023-06-06 10:10,1.0,Miami,United States,2023-10-23 16:49,,Polomano
15973031827,startechdigital.com,false,false,false,2023-06-06 10:10,2.0,Jerusalem,Israel,2023-10-23 16:49,,Startechdigital
15973158170,gelindiamond.com,true,true,false,2023-06-06 10:05,2.0,Kearny,United States,2024-11-21 11:36,,GELIN LLC
15973037650,bisquegolf.com,true,true,false,2023-06-06 10:02,3.0,,,2023-09-25 17:29,,Bisque Golf
15963779148,localnation.in,true,true,false,2023-06-05 12:10,3.0,,India,2024-01-02 10:59,,Local Nation
15936857966,nakpro.com,true,true,false,2023-06-02 11:06,4.0,Bengaluru,India,2023-07-05 14:11,,NAKPRO NUTRITION
15936688201,nakodadairy.com,false,false,false,2023-06-02 11:06,1.0,Bengaluru,India,2023-07-05 14:11,,NAKODA DAIRY PRIVATE LIMITED
15936812924,tinyminymo.com,true,true,false,2023-06-02 10:39,1.0,,,2023-06-13 10:39,,TinyMinyMo
15936618395,ffab.in,true,true,false,2023-06-02 10:18,2.0,Noida,India,2023-06-22 16:03,,FFAB
15936549793,sasa.com,true,true,false,2023-06-02 09:17,2.0,Melville,Hong Kong,2023-06-06 10:07,,Sa Sa International Holdings Limited
15921922198,sendafriend.co,true,true,false,2023-06-01 08:02,2.0,Jackson,United States,2023-06-01 08:01,,SendAFriend
15921905683,imperialcommerce.net,false,false,false,2023-06-01 07:55,1.0,Oldenburg,Germany,2024-02-07 11:32,,Imperial Commerce
15921814868,outrare.com,true,false,false,2023-06-01 07:55,1.0,Oldenburg,Germany,2023-06-01 07:55,,outrare
15909840922,romee.in,true,true,false,2023-05-31 12:49,5.0,,India,2023-06-22 10:35,,Romee
15909351750,shopsisterology.com,true,true,false,2023-05-31 09:17,1.0,Valdosta,United States,2023-06-06 09:55,,Sisterology
15907991731,francinel.com,true,true,false,2023-05-31 09:10,1.0,São João da Madeira,Portugal,2023-06-02 09:06,,Francinel
15908097672,store-and-supply.com,false,false,false,2023-05-31 09:10,7.0,Paris,France,2024-12-19 11:09,,STORE & SUPPLY
15897012050,maaandbaby.com,true,true,false,2023-05-30 14:56,1.0,,,2023-06-28 12:09,,Maa & Baby
15897244449,torani.in,true,true,false,2023-05-30 13:21,3.0,,India,2023-06-22 10:47,,TORANI INDIA
15888374318,zalio.in,false,false,false,2023-05-29 12:27,1.0,,India,2023-07-05 14:12,,Zalio Kids
15888664981,atpl.in,false,false,false,2023-05-29 12:27,1.0,,India,2023-07-05 14:12,,atpl.in
15887684756,sorbaeclothing.com,false,false,false,2023-05-29 08:42,1.0,,,2023-06-06 10:37,,Sorbae Clothing
15887635833,curiouscollectionstx.com,true,true,false,2023-05-29 08:25,1.0,College Station,United States,2023-10-20 12:28,,Curious Collections Vinyl Records & More
15864251463,aanyabyalex.com,true,false,false,2023-05-26 09:08,1.0,,,2023-06-13 13:07,,Aanya
15861553182,mycharlierae.com,true,true,false,2023-05-26 07:08,1.0,,,2023-10-20 12:23,,Charlie Rae
15861421602,antry.co.jp,true,true,false,2023-05-26 06:56,3.0,Izumi-shi,Japan,2023-06-13 10:54,,ANTRY
15851963545,stylemail.in,false,false,false,2023-05-25 19:47,5.0,,,2023-10-04 11:45,,stylemail.in
15848792416,greenbellonline.com,true,true,false,2023-05-25 13:36,1.0,Mumbai,India,2023-06-28 11:27,,Greenbell
15848379466,zara.com,false,false,false,2023-05-25 11:21,1.0,Boro,Australia,2023-05-25 11:20,,ZARA
15848463175,recurate.com,false,false,false,2023-05-25 11:21,1.0,Washington,United States,2023-05-25 11:20,,Recurate Inc
15840255098,jooli.in,false,false,false,2023-05-24 13:45,1.0,,India,2023-05-24 13:45,,jooli.in
15840317952,nirvanagemsandjewels.com,true,true,false,2023-05-24 13:43,4.0,,,2023-07-05 14:11,,Nirvana Gems & Jewels
15840228451,daabujaipur.com,true,true,false,2023-05-24 13:17,1.0,,,2023-06-22 10:50,,Daabu Jaipur
15839954710,sarasthelabel.com,true,true,false,2023-05-24 12:19,1.0,,,2023-06-22 10:49,,Saras The Label
15827082572,yoshnasbyela.com,true,true,false,2023-05-23 09:22,2.0,,,2023-06-28 11:30,,YoshnasByEla
15827102083,dungrani.com,true,true,false,2023-05-23 09:22,1.0,,,2023-06-28 11:29,,DUNGRANI
15827032212,ruupjf.com,true,true,false,2023-05-23 08:17,1.0,,,2023-06-22 10:51,,Ruup By Jyoti Fashion
15826563998,saracampbell.com,true,true,false,2023-05-23 07:23,1.0,Boston,United States,2023-05-31 09:19,,Sara Campbell
15826756894,oceansalive.co.uk,true,true,false,2023-05-23 07:20,1.0,Nelson,United Kingdom,2024-05-16 15:04,,Oceans Alive Health
15826839876,htc.co.uk,false,false,false,2023-05-23 07:20,2.0,Watford,United Kingdom,2024-05-16 15:04,,HTC Health
15826763344,lippioutdoor.com,true,true,false,2023-05-23 07:15,4.0,Pudahuel,Chile,2024-08-28 10:39,,LippiOutdoor
15826719924,thefashionnet.ae,true,true,false,2023-05-23 07:09,1.0,,United Arab Emirates,2023-05-31 12:38,,thefashionnet
15826782104,liwastores.com,false,false,false,2023-05-23 07:09,1.0,Abu Dhabi,United Arab Emirates,2023-05-31 12:38,,Liwa Trading Enterprises
15817149362,ranjvani.com,true,true,false,2023-05-22 14:58,1.0,,,2023-06-28 11:27,,Ranjvani
15816714403,manaca.in,true,true,false,2023-05-22 14:30,1.0,,India,2023-06-06 13:58,,www.manaca.in
15816679485,rayethnic.com,true,true,false,2023-05-22 13:43,1.0,Ahmedabad,India,2023-06-28 11:26,,Ray Ethnic
15816446791,5-elements.co.in,true,true,false,2023-05-22 12:22,2.0,,India,2024-03-22 12:07,,5-elements-co-in
15797857667,macklysleep.com,true,true,false,2023-05-19 14:04,3.0,,,2023-06-14 10:26,,Mackly Clothing (P) Ltd.
15797771941,villen.com,false,false,false,2023-05-19 13:43,1.0,,,2023-05-19 13:43,,villen.com
15796500087,simplynam.com,true,true,false,2023-05-19 10:52,2.0,,,2023-05-19 10:51,,Simplynam
15780849433,ezlife.in,true,true,false,2023-05-18 10:15,4.0,,India,2023-06-14 10:27,,EZ Life
15757576804,theunionproject.com,true,true,false,2023-05-16 12:45,1.0,Cheltenham,United Kingdom,2023-05-23 07:10,,The Union Project
15746293116,steorrajewels.com,true,true,false,2023-05-15 18:12,1.0,Delhi,India,2023-06-05 19:45,,Steorra Jewels
15744151892,nehamta.com,true,true,false,2023-05-15 11:15,3.0,Jaipur,India,2023-06-14 10:25,,Nehamta
15744079509,thequaliscollection.com,true,true,false,2023-05-15 10:31,1.0,Stockton-on-Tees,United Kingdom,2023-05-15 10:31,,The Qualis Collection
15724531994,samyogfoods.com,false,false,false,2023-05-12 15:53,3.0,,,2023-05-16 16:19,,Samyogfoods
15724140893,dusaan.com,true,true,false,2023-05-12 10:25,8.0,,,2024-12-10 13:37,,Dusaan
15724026464,houseofjamoti.com,true,true,false,2023-05-12 09:55,2.0,,,2023-06-05 14:38,,House Of Jamoti
15713916004,olaben.com,true,true,false,2023-05-11 17:15,1.0,,,2023-05-11 17:15,,Olaben
15711699530,theskinstory.in,true,true,false,2023-05-11 11:54,4.0,,India,2023-05-31 09:23,,The Skin Story
15711997770,kaajh.com,true,true,false,2023-05-11 10:25,1.0,Jaipur,India,2023-06-14 10:24,,Kaajh
15711559690,thetasslelife.com,true,true,false,2023-05-11 10:24,1.0,,,2023-06-14 10:25,,The Tassle Life
15712051383,swabhimannjewellery.com,true,true,false,2023-05-11 10:22,1.0,Gurugram,India,2023-06-07 09:46,,Swabhimann Jewellery
15703603363,olivemarketingfirm.com,false,false,false,2023-05-10 14:04,1.0,,,2023-05-19 22:23,,Olivemarketingfirm
15703274774,vitruta.com,true,true,false,2023-05-10 14:02,1.0,,Turkey,2023-05-10 14:02,,Vitruta
15703674509,bicyclewarehouse.com,true,true,false,2023-05-10 14:00,2.0,,United States,2023-05-12 10:38,,Bicycle Warehouse
15703170460,vellvette.com,false,false,false,2023-05-10 13:27,1.0,Mumbai,India,2023-09-25 17:17,,vellvette.com
15702813110,labelkuhoo.com,true,true,false,2023-05-10 10:55,2.0,New Delhi,India,2023-06-07 09:45,,Label Kuhoo
15702801315,letsdressup.in,true,true,false,2023-05-10 10:53,5.0,,India,2024-12-05 11:14,,LetsDressUp
15691024800,aravalii.com,true,true,false,2023-05-09 10:41,3.0,New Delhi,India,2023-05-16 12:31,,Aravalii
15680829097,kite-clothing.eu,true,true,false,2023-05-08 10:41,1.0,Poole,United Kingdom,2023-05-10 13:45,,Kite Clothing
15680789549,kite-clothing.co.uk,true,true,false,2023-05-08 10:41,4.0,Poole,United Kingdom,2023-05-10 13:45,,Kite Kids Ltd
15680889654,kossby.com,true,true,false,2023-05-08 10:33,1.0,,,2023-05-08 10:33,,Kossby
15680865849,birddogagency.net,false,false,false,2023-05-08 10:23,1.0,Minneapolis,United States,2023-06-06 10:16,,Bird Dog Agency
15661899854,kaijewel.in,true,true,false,2023-05-05 13:15,1.0,,India,2023-05-30 13:16,,Kaijewel
15661810454,kiabza.com,false,false,false,2023-05-05 12:58,3.0,Mumbai,India,2023-05-15 11:08,,Kiabza.com
15654487728,upakarna.com,true,true,false,2023-05-04 19:33,1.0,,,2023-10-04 15:57,,Upakarna
15651865906,veaves.in,true,true,false,2023-05-04 13:28,1.0,,India,2023-05-18 13:23,,Veaves
15643390013,hatkebride.com,true,true,false,2023-05-03 17:29,1.0,,,2024-09-08 19:03,,HATKE BRIDE
15642668876,geroojaipur.com,true,true,false,2023-05-03 14:52,1.0,Jaipur,India,2023-06-26 13:57,,Geroo Jaipur
15642179750,haandsliberiet.dk,true,true,false,2023-05-03 12:17,1.0,,Denmark,2023-05-10 13:51,,Håndsliberiet
15642206861,thehighdrip.com,false,false,false,2023-05-03 12:14,1.0,,,2023-05-10 13:55,,thehighdrip.com
15641491214,ciceroni.in,true,true,false,2023-05-03 11:23,3.0,,India,2023-10-04 15:51,,Ciceroni
15641354146,gonative.in,true,true,false,2023-05-03 11:00,1.0,,India,2023-09-11 16:27,,Go Native Retail
15641448087,bykaveri.com,true,true,false,2023-05-03 10:43,2.0,,,2023-05-25 11:46,,KAVERi
15641329004,zillionaireindia.com,true,true,false,2023-05-03 10:42,3.0,Jaipur,India,2023-05-25 11:45,,Zillionaire
15641408005,salty.co.in,true,true,false,2023-05-03 10:42,5.0,,India,2024-12-09 17:29,,Salty Accessories
15633212024,isadoralife.com,true,true,false,2023-05-02 13:42,2.0,Raipur,India,2023-10-04 15:36,,Isadora Life
15623578654,zarijaipur.com,true,true,false,2023-05-01 15:05,3.0,Jaipur,India,2023-05-20 12:01,,Zari Jaipur
15624131158,jisoraindia.com,false,false,false,2023-05-01 14:41,1.0,,,2023-05-25 11:48,,jisoraindia.com
15623548237,jisora.com,true,true,false,2023-05-01 14:41,4.0,Jaipur,India,2023-10-04 15:32,,Jisora
15623469420,gleeful.co.jp,false,false,false,2023-05-01 13:27,1.0,,Japan,2023-05-08 10:51,,gleeful.co.jp
15623415689,valanides.com,false,false,false,2023-05-01 13:27,1.0,,,2023-05-08 10:51,,valanides.com
15623415443,ezcorp.com,false,false,false,2023-05-01 13:13,2.0,West Lake Hills,United States,2023-05-08 10:28,,EZCORP, Inc.
15602146923,thebimba.com,true,true,false,2023-04-28 15:33,2.0,New Delhi,India,2023-10-04 15:23,,TheBimba.com
15590430112,theauric.com,true,true,false,2023-04-27 14:39,4.0,New Delhi,India,2023-05-25 11:37,,Auric
15590020701,marscosmetics.in,true,true,false,2023-04-27 12:51,3.0,,India,2023-05-22 12:04,,MARS Cosmetics
15587563528,europegirl.com,true,true,false,2023-04-27 10:10,1.0,Mumbai,India,2023-05-19 10:07,,EuropeGirl Cosmetics
15587561556,tiaclasse.co.jp,false,false,false,2023-04-27 09:37,2.0,,Japan,2023-05-01 13:01,,Tiaclasse Inc.
15586610524,thebluestarbazaar.com,true,true,false,2023-04-27 09:33,1.0,Wilton,United States,2023-05-01 13:05,,thebluestarbazaar.com
15586480258,artforceone.mx,true,true,false,2023-04-27 09:30,1.0,,Mexico,2023-04-27 09:30,,artforceone.mx
15586691187,artforcecustom.com,true,true,false,2023-04-27 09:30,1.0,,,2023-05-08 10:58,,Art Force Custom
15581757769,prexhobby.com,true,true,false,2023-04-26 22:25,3.0,,,2023-04-26 22:25,,P-REX Hobby
15581746726,informat.net,false,false,false,2023-04-26 22:22,1.0,Montréal,Canada,2023-04-26 22:22,,Les logiciels INFORMAT
15581626145,tailbase.com,false,false,false,2023-04-26 22:22,1.0,Laval,Canada,2023-06-14 18:46,,Tailbase
15579802142,crepdogcrew.com,true,true,true,2023-04-26 18:16,7.0,New Delhi,India,2023-08-18 12:19,,Crepdogcrew
15578906192,sumangalbanaras.com,true,true,false,2023-04-26 14:14,3.0,,India,2023-05-23 12:59,,Sumangal Banaras
15578769307,soulandpeace.com,true,true,false,2023-04-26 13:45,1.0,,,2023-05-23 13:42,,Soul & Peace
15578583208,houmn.com,true,true,false,2023-04-26 12:04,1.0,,,2023-05-23 12:40,,HOUMN
15578175240,janpathonline.com,true,true,false,2023-04-26 11:44,1.0,Bengaluru,India,2023-05-08 12:26,,JanpathOnline
15578362492,suvidhafashion.com,true,true,false,2023-04-26 11:34,2.0,Mumbai,India,2023-10-04 15:04,,Suvidha Fashion - India
15562198160,cippele.com,true,true,false,2023-04-25 15:53,2.0,New Delhi,India,2023-05-23 12:19,,Cippele
15562968242,shopziddi.com,true,true,false,2023-04-25 15:24,2.0,New Delhi,India,2023-05-23 12:12,,ZIDDI
15553109567,dicci.eu,true,true,false,2023-04-25 10:53,2.0,Leça da Palmeira,Portugal,2023-05-01 11:13,,DICCI
15553001780,swankyagency.com,false,false,false,2023-04-25 10:48,1.0,Exeter,United Kingdom,2023-05-19 13:44,,Swanky Group Ltd
15551632222,artikate.com,true,true,false,2023-04-25 10:38,1.0,,,2023-04-25 10:38,,artikate
15553022781,fentonandfenton.com.au,true,true,false,2023-04-25 09:56,3.0,Prahran,Australia,2023-04-28 10:31,,Fenton & Fenton
15551604369,royalflushvape.co.uk,true,true,false,2023-04-25 09:42,3.0,London,United Kingdom,2024-11-05 12:51,,Royal Flush Vape
15545796998,eastsideco.com,false,false,false,2023-04-24 16:54,4.0,Birmingham,United Kingdom,2023-09-01 15:28,,Eastside Co
15545663019,apro-soken.co.jp,false,false,false,2023-04-24 16:51,2.0,Osaka,Japan,2023-04-24 16:51,,株式会社アプロ総研
15544556667,gatim.in,true,true,false,2023-04-24 14:24,3.0,,India,2023-05-23 11:37,,Gatim Fashions
15543776555,repurposedgallery.com,true,true,false,2023-04-24 09:44,1.0,Provincetown,United States,2023-04-24 09:44,,Repurposedgallery
15543795068,apseyfarms.com,true,true,false,2023-04-24 09:39,1.0,Reed City,United States,2023-04-24 09:38,,Apsey Farms
15543777355,westmichiganmarketing.com,false,false,false,2023-04-24 09:39,1.0,EAST GRAND RA,United States,2023-04-24 09:38,,West Michigan Marketing
15525518618,jacpl.com,false,false,false,2023-04-21 14:43,6.0,Gurugram,India,2023-10-27 13:58,,Jain Amar Clothing Pvt
15526839455,address-home.com,false,false,false,2023-04-21 14:27,2.0,New Delhi,India,2023-05-16 14:13,,Address Home Retail Private Limited
15525510451,smokeycocktail.in,false,false,false,2023-04-21 13:10,1.0,,India,2023-05-16 14:07,,Smokey Cocktail
15524494867,hotchocolatedesign.com,true,true,false,2023-04-21 09:16,2.0,Key Biscayne,United States,2023-04-25 09:48,,Hot Chocolate Design
15513287591,canvazo.com,true,true,false,2023-04-20 09:57,4.0,Mumbai,India,2023-04-21 13:01,,Canvazo
15503359271,shopcopperpenny.com,true,true,false,2023-04-19 10:03,1.0,Mount Pleasant,United States,2023-04-28 10:27,,Copper Penny
15503287041,custombrandservice.com,true,true,false,2023-04-19 10:03,1.0,,,2023-04-28 10:27,,Custom Brand Service
15503271971,furriends.com.au,true,true,false,2023-04-19 09:59,1.0,,Australia,2023-04-24 09:47,,Furriends
15491707404,fungkids.com,false,false,false,2023-04-18 14:10,2.0,Hong Kong,Hong Kong,2023-04-24 09:46,,Fung Kids
15491699787,mookah.com.au,true,true,false,2023-04-18 14:03,3.0,Inverloch,Australia,2023-04-18 14:02,,Mookah
15490390884,zymrat.com,true,true,false,2023-04-18 08:44,4.0,Bengaluru,India,2023-05-10 15:15,,Zymrat
15490418986,suspire.in,true,true,false,2023-04-18 08:44,4.0,,India,2023-10-04 14:30,,Suspire
15489796769,saarentaika.com,false,false,false,2023-04-18 05:50,2.0,Kolsjö,Finland,2024-09-23 11:28,,Saaren Taika
15483710010,uddstudio.com,true,true,false,2023-04-17 15:24,2.0,,,2023-05-16 13:21,,UDD
15483255222,shivankudyog.com,false,false,false,2023-04-17 13:17,2.0,,,2023-05-16 13:11,,Shivank Udyog
15482269366,petoly.in,true,true,false,2023-04-17 08:49,1.0,,India,2023-05-16 12:09,,PETOLY.in
15482241154,olympiaindustriesltd.com,false,false,false,2023-04-17 08:49,4.0,Mumbai,India,2023-05-16 12:09,,Olympia Industries Ltd
15481579402,dionis.kitchen,false,false,false,2023-04-17 06:15,1.0,,,2023-04-17 06:15,,Dionis
15481560451,goodtoy.com.br,true,false,false,2023-04-17 06:09,1.0,,Brazil,2023-04-27 09:21,,Goodtoy
15481564704,bazarjuju.com.br,false,false,false,2023-04-17 06:09,1.0,,Brazil,2023-04-27 09:21,,Bazar Juju
15481469548,ticro.com,true,true,false,2023-04-17 05:58,2.0,Fukuoka,Japan,2023-04-21 09:09,,TICRO MARKET Online Vinyl Record Store
15481771787,myyahoo.com,false,false,false,2023-04-17 05:51,1.0,Sunnyvale,United States,2023-04-21 09:07,,Yahoo
15481559618,autotavara.com,true,true,false,2023-04-17 05:47,1.0,,,2023-04-27 09:25,,Autotavara
15481531740,support.sparkart.com,false,false,false,2023-04-17 05:45,1.0,Oakland,United States,2023-04-21 08:57,,Sparkart
15481531739,sparkart.com,false,false,false,2023-04-17 05:45,1.0,Oakland,United States,2023-04-21 08:57,,Sparkart
15481556770,globalmerchservices.com,false,false,false,2023-04-17 05:45,1.0,London,United Kingdom,2023-04-21 08:57,,Global Merchandising
15481554230,patternbrands.com,false,false,false,2023-04-17 05:40,2.0,New York,United States,2024-04-09 03:57,,Pattern Brands LLC
15465263539,carved.com,true,true,false,2023-04-14 16:28,3.0,Elkhart,United States,2023-04-27 21:36,,Carved
15462492563,sewandyou.com,true,true,false,2023-04-14 14:14,1.0,Noida,India,2023-05-09 15:03,,Sewandyou
15454648861,tego.fit,true,true,false,2023-04-13 16:15,2.0,Mumbai,India,2023-05-09 11:39,,TEGO
15454669131,asepco.in,false,false,false,2023-04-13 16:15,3.0,,India,2023-08-01 10:08,,Asepco Solutions Pvt
15454560347,coes.co.uk,true,true,false,2023-04-13 15:43,3.0,Ipswich,United Kingdom,2023-04-21 16:58,,Coes
15454555220,sellry.com,false,false,false,2023-04-13 15:38,2.0,Timnath,United States,2023-04-13 15:38,,SELLRY, INC.
15440945173,mamasboutique.com,true,true,false,2023-04-12 07:01,1.0,Bristol,United Kingdom,2023-04-12 07:01,,Mamas Boutique
15440938523,embistudios.com,true,true,false,2023-04-12 07:01,1.0,,,2023-04-12 07:01,,EMBISTUDIOS
15440847653,nine6ixe.com,true,true,false,2023-04-12 06:56,1.0,,Canada,2023-04-12 06:56,,nine6ixe.com
15430998619,aastey.com,true,true,false,2023-04-11 11:14,6.0,Mumbai,India,2023-04-21 15:37,,aastey
15429913875,lavos.in,true,true,false,2023-04-11 09:20,1.0,Tirupur,India,2023-05-09 11:40,,Lavos Performance
15430675842,lavosperformance.com,true,true,false,2023-04-11 09:20,1.0,Tiruppur,India,2023-05-09 11:40,,Lavos Performance
15429833538,bsapparelindia.com,false,false,false,2023-04-11 09:20,2.0,Tiruppur,India,2023-05-09 11:40,,BSApparel
15429845254,myadira.com,true,true,false,2023-04-11 09:16,1.0,Bengaluru,India,2023-10-05 12:27,,Adira
15429896087,fountainheadexports.com,false,false,false,2023-04-11 09:07,2.0,Mumbai,United States,2023-04-20 08:51,,Fountainhead Exports
15429572684,agiwholesale.com,false,false,false,2023-04-11 06:36,2.0,,,2023-04-14 09:20,,agiwholesale.com
15400390220,scandiborn.com,true,true,false,2023-04-06 13:06,2.0,Wilmington,United States,2023-04-14 09:22,,Scandiborn
